activity_year,loan_amount,income,interest_rate,debt_to_income_ratio,loan_term,property_value,loan_to_value_ratio,action_taken,is_conventional_type,is_fha_type,is_va_type,is_home_purchase_purpose,is_home_improvement_purpose,is_refinancing_purpose,unemployment_measure,federal_funds_measure,money_stock
2020,5.5,99.0,4.0,39.0,300.0,31.5,55.555,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,14.5,122.0,2.999,20.0,360.0,15.5,95.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,6.5,34.0,2.49,39.0,360.0,22.5,27.273,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,7.5,33.0,3.25,43.0,360.0,7.5,96.5,1,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,36.5,81.0,3.092381788330387,41.0,360.0,63.5,57.14,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,24.5,61.0,4.125,47.0,360.0,36.5,66.018,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,17.5,70.0,3.092381788330387,60.0,180.0,39.5,96.207,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,30.5,78.0,3.75,45.0,360.0,31.5,96.5,1,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,10.5,52.0,4.625,49.0,360.0,12.5,100.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,15.5,152.0,2.875,25.0,360.0,18.5,84.973,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,23.5,51.0,4.125,40.0,360.0,22.5,100.0,1,0,0,1,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,2.5,33.0,3.092381788330387,25.0,180.0,5.5,40.0,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,31.5,89.0,3.625,45.0,360.0,45.5,70.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,103.5,995.0,2.875,25.0,360.0,150.5,70.0,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,57.5,129.0,3.0,40.0,360.0,81.5,70.37,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,27.5,108.0,3.375,44.0,360.0,33.5,84.0,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,41.5,133.0,3.625,43.0,360.0,51.5,80.0,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,3.5,49.0,4.3854471698113215,55.0,360.0,27.5,82.102,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,20.5,164.0,4.125,36.0,360.0,34.5,60.45,1,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,13.5,59.0,4.0,20.0,360.0,13.5,101.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,23.5,72.0,3.092381788330387,40.0,30.0,52.5,43.83,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,20.5,40.0,2.875,42.0,360.0,30.5,69.0,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,7.5,43.0,3.3990466666666665,42.0,360.0,12.5,55.91,0,0,1,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,3.5,55.0,4.3854471698113215,45.0,360.0,22.5,80.0,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,37.5,115.0,3.0,25.0,360.0,46.5,80.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,7.5,65.0,3.092381788330387,25.0,180.0,13.5,57.692,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,26.5,90.0,2.999,25.0,360.0,45.5,57.78,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,46.5,149.0,3.5,39.0,360.0,52.5,88.57,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,35.5,181.0,2.99,20.0,360.0,64.5,53.93,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,21.5,482.0,2.99,33.0,360.0,40.5,53.82,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,12.5,70.0,3.625,36.0,180.0,15.5,80.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,157.5,233.0,2.878,45.0,360.0,196.5,80.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,20.5,81.0,3.25,25.0,240.0,24.5,83.0,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,14.5,39.0,3.308794891059354,55.0,360.0,15.5,90.0,0,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,13.5,116.0,3.625,46.0,360.0,22.5,60.152,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,2.5,96.0,4.0,33.0,120.0,27.5,65.72,1,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,29.5,138.0,3.5,25.0,240.0,37.5,77.997,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,27.5,222.0,3.25,20.0,360.0,36.5,75.0,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,26.5,70.0,3.092381788330387,37.0,360.0,33.5,80.0,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,55.5,109.0,3.25,46.0,360.0,81.5,68.889,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,11.5,45.0,3.3710828318584074,55.0,180.0,20.5,59.5,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,30.5,87.0,2.625,40.0,180.0,50.5,60.14,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,13.5,43.0,5.25,55.0,360.0,13.5,100.0,1,0,0,1,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,10.5,33.0,2.875,42.0,360.0,27.5,36.377,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,10.5,127.0,4.125,25.0,360.0,11.5,90.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,45.5,-100.0,3.092381788330387,60.0,360.0,62.5,72.0,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,22.5,84.0,3.119583333333334,39.0,360.0,24.5,93.811,0,0,0,1,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,23.5,107.0,4.0,20.0,360.0,28.5,80.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,42.5,240.0,3.092381788330387,20.0,360.0,47.5,89.36,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,21.5,55.0,3.25,44.0,360.0,41.5,51.67,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,17.5,54.0,2.99,42.0,360.0,30.5,57.37,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,149.5,1099.0,4.25,25.0,360.0,220.5,85.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,27.5,81.0,3.308794891059354,60.0,360.0,27.5,96.5,0,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,12.5,81.0,4.0,33.0,360.0,18.5,67.33,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,33.5,61.0,3.875,46.0,360.0,41.5,80.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,10.5,210.0,2.625,20.0,180.0,31.5,32.606,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,65.5,87.0,3.092381788330387,60.0,180.0,110.5,59.091,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,6.5,56.0,3.5,33.0,360.0,8.5,78.452,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,31.5,127.0,3.125,33.0,360.0,35.5,90.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,42.5,105.0,3.1710904255319146,55.0,360.0,41.5,96.93,0,0,1,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,6.5,36.0,3.092381788330387,55.0,180.0,30.5,21.667,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,7.5,14.0,4.241962962962964,60.0,360.0,15.5,79.58,0,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,19.5,64.0,3.375,40.0,240.0,28.5,68.421,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,24.5,62.0,2.75,25.0,360.0,25.5,95.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,39.5,105.0,2.875,25.0,360.0,52.5,74.49,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,81.5,307.0,3.3710828318584074,33.0,360.0,124.5,65.542,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,14.5,76.0,3.6,48.0,360.0,47.5,84.99,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,42.5,170.0,2.875,33.0,360.0,42.5,100.0,1,0,0,1,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,19.5,70.0,3.125,40.0,360.0,23.5,80.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,43.5,27.0,3.3990466666666665,60.0,30.0,62.5,67.8,0,0,1,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,48.5,111.0,2.625,40.0,360.0,68.5,71.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,36.5,73.0,3.092381788330387,47.0,360.0,37.5,97.497,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,43.5,273.0,3.375,33.0,360.0,53.5,90.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,19.5,24.0,3.3710828318584074,60.0,360.0,32.5,59.69,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,20.5,239.0,4.241962962962964,25.0,360.0,90.5,80.0,0,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,36.5,235.0,3.3710828318584074,20.0,180.0,40.5,90.0,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,29.5,126.0,3.76,42.0,180.0,36.5,80.0,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,13.5,31.0,3.875,36.0,360.0,17.5,80.0,0,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,20.5,72.0,2.99,37.0,360.0,31.5,64.76,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,54.5,133.0,3.309700424499697,55.0,360.0,61.5,89.0,0,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,29.5,90.0,2.49,33.0,360.0,38.5,76.75,1,0,1,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,38.5,152.0,3.309700424499697,20.0,360.0,42.5,90.0,0,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,28.5,121.0,2.75,36.0,360.0,29.5,94.532,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,18.5,70.0,3.309700424499697,33.0,360.0,19.5,95.0,0,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,0.5,64.0,3.309700424499697,25.0,360.0,25.5,3.888,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,27.5,48.0,3.092381788330387,55.0,360.0,46.5,59.0,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,8.5,53.0,3.092381788330387,60.0,360.0,10.5,86.5,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,18.5,129.0,3.092381788330387,55.0,360.0,25.5,71.4,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,18.5,78.0,3.0,33.0,360.0,42.5,45.0,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,16.5,110.0,3.5,38.0,180.0,22.5,72.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,26.5,263.0,3.125,20.0,180.0,49.5,55.051,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,30.5,264.0,3.75,25.0,180.0,85.5,36.24,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,18.5,198.0,2.85,20.0,360.0,38.5,46.753,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,13.5,21.0,3.092381788330387,60.0,240.0,26.5,50.929,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,27.5,143.0,4.0,25.0,360.0,45.5,61.389,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,27.5,47.0,3.308794891059354,60.0,360.0,29.5,96.5,0,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,9.5,42.0,3.092381788330387,60.0,360.0,32.5,29.723,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,27.5,65.0,2.875,40.0,360.0,34.5,80.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,22.5,49.0,3.309700424499697,38.0,360.0,27.5,80.0,0,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,13.5,120.0,3.092381788330387,45.0,120.0,42.5,33.08,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,33.5,98.0,3.125,36.0,360.0,37.5,90.257,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,54.5,117.0,4.125,44.0,360.0,77.5,92.5,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,20.5,118.0,3.0,20.0,360.0,25.5,80.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,16.5,74.0,2.875,25.0,360.0,21.5,73.394,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,30.5,70.0,2.375,49.0,360.0,32.5,95.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,31.5,110.0,2.875,25.0,360.0,52.5,59.885,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,17.5,119.0,3.25,25.0,360.0,21.5,79.68,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,15.5,110.0,3.092381788330387,25.0,360.0,42.5,36.706,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,23.5,59.0,3.34,49.0,348.0,36.5,64.36,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,27.5,160.0,3.25,25.0,360.0,60.5,45.833,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,12.5,111.0,2.99,25.0,360.0,16.5,80.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,5.5,30.0,3.309700424499697,45.0,276.0,5.5,95.0,0,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,31.5,62.0,2.875,38.0,360.0,32.5,95.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,12.5,235.0,2.625,20.0,180.0,35.5,35.212,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,6.5,153.0,4.241962962962964,33.0,361.0,49.5,78.039,0,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,44.5,172.0,3.325,25.0,360.0,55.5,80.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,29.5,71.0,4.241962962962964,55.0,360.0,42.5,70.21,0,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,39.5,512.0,3.625,37.0,360.0,53.5,75.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,78.5,295.0,3.3710828318584074,25.0,360.0,104.5,75.0,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,28.5,118.0,3.3990466666666665,55.0,360.0,36.5,78.889,0,0,1,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,32.5,70.0,2.5,55.0,360.0,41.5,78.262,1,0,0,1,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,15.5,59.0,2.875,33.0,180.0,30.5,51.837,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,18.5,73.0,3.3710828318584074,43.0,180.0,17.5,80.0,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,36.5,52.0,3.1,42.0,360.0,60.5,60.167,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,25.5,90.0,3.25,38.0,360.0,26.5,96.5,1,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,11.5,90.0,3.25,25.0,360.0,18.5,61.111,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,20.5,75.0,2.75,41.0,360.0,20.5,100.0,1,0,0,1,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,13.5,28.0,3.3710828318584074,55.0,360.0,21.5,61.507,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,13.5,249.0,3.125,25.0,120.0,27.5,47.27,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,22.5,72.0,3.25,25.0,360.0,43.5,51.3,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,30.5,259.0,2.875,33.0,360.0,31.5,95.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,43.5,80.0,3.3710828318584074,45.0,360.0,67.5,64.985,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,3.5,90.0,4.241962962962964,60.0,360.0,55.5,80.022,0,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,26.5,174.0,2.865,25.0,180.0,40.5,68.0,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,14.5,42.0,4.25,33.0,360.0,17.5,80.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,7.5,141.0,3.25,33.0,360.0,9.5,80.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,18.5,113.0,3.375,38.0,360.0,24.5,75.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,210.5,1614.0,2.75,37.0,360.0,300.5,70.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,8.5,24.0,3.0,33.0,360.0,15.5,56.33,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,38.5,133.0,2.875,25.0,360.0,44.5,87.955,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,1.5,103.0,4.3854471698113215,20.0,360.0,7.5,93.586,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,31.5,182.0,2.875,25.0,360.0,44.5,69.196,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,31.5,121.0,3.99,40.0,360.0,42.5,76.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,37.5,0.0,3.375,42.0,360.0,97.5,37.949,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,67.5,235.0,2.875,25.0,360.0,77.5,87.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,31.5,163.0,3.0,20.0,360.0,32.5,96.5,1,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,18.5,43.0,3.119583333333334,25.0,360.0,24.5,76.114,0,0,0,1,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,32.5,115.0,3.092381788330387,44.0,360.0,46.5,70.0,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,15.5,26.0,4.25,44.0,360.0,22.5,69.69,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,31.5,122.0,3.375,38.0,360.0,48.5,64.948,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,22.5,108.0,3.309700424499697,41.0,360.0,22.5,97.0,0,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,22.5,88.0,4.0,37.0,300.0,31.5,73.548,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,1.5,11.0,4.241962962962964,55.0,240.0,10.5,9.434,0,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,7.5,198.0,3.0,25.0,300.0,73.5,68.306,1,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,30.5,75.0,2.75,36.0,240.0,79.5,38.36,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,16.5,145.0,3.119583333333334,25.0,360.0,19.5,90.18,0,0,0,1,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,23.5,512.0,3.5,20.0,360.0,33.5,69.85,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,57.5,150.0,2.625,25.0,360.0,90.5,63.166,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,2.5,124.0,4.241962962962964,25.0,120.0,35.5,51.143,0,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,70.5,558.0,3.309700424499697,20.0,360.0,88.5,80.0,0,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,4.5,94.0,4.3854471698113215,55.0,120.0,46.5,9.13,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,54.5,92.0,2.625,41.0,360.0,80.5,68.5,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,58.5,100.0,3.309700424499697,60.0,180.0,72.5,80.0,0,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,7.5,46.0,3.5,20.0,360.0,8.5,90.157,1,0,0,1,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,18.5,50.0,2.75,46.0,360.0,27.5,77.083,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,16.5,100.0,3.092381788330387,60.0,360.0,27.5,60.909,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,13.5,50.0,3.125,36.0,360.0,13.5,97.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,83.5,980.0,3.25,25.0,360.0,210.5,89.98,1,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,74.5,285.0,2.5,25.0,360.0,110.5,68.045,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,5.5,133.0,4.3854471698113215,40.0,180.0,45.5,78.76,0,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,23.5,386.0,3.5,25.0,360.0,30.5,75.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,8.5,49.0,2.830646551724138,33.0,360.0,8.5,100.0,0,0,0,1,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,18.5,87.0,3.0,33.0,360.0,20.5,89.756,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,38.5,104.0,3.0,36.0,240.0,70.5,55.129,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,12.5,39.0,3.309700424499697,55.0,360.0,12.5,97.0,0,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,54.5,185.0,3.125,36.0,360.0,60.5,90.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,2.5,37.0,4.241962962962964,55.0,360.0,20.5,107.635,0,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,36.5,129.0,3.375,46.0,360.0,37.5,96.5,1,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,41.5,62.0,3.5,49.0,360.0,72.5,57.24,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,6.5,141.0,4.241962962962964,48.0,240.0,43.5,90.0,0,1,0,0,0,1,0,8.100000000000001,0.5277777777777778,7.32
2020,15.5,93.0,2.875,20.0,360.0,20.5,77.5,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,26.5,70.0,3.375,44.0,240.0,51.5,52.516,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,27.5,108.0,2.875,41.0,300.0,45.5,60.486,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,9.5,41.0,3.308794891059354,48.0,360.0,8.5,103.028,0,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,14.5,29.0,3.092381788330387,33.0,360.0,26.5,54.25,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,23.5,71.0,2.625,40.0,360.0,40.5,58.025,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,30.5,129.0,3.25,37.0,360.0,34.5,90.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,64.5,132.0,2.625,40.0,360.0,68.5,95.0,1,1,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,12.5,29.0,3.375,55.0,360.0,13.5,96.5,1,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,19.5,61.0,2.875,33.0,360.0,40.5,49.04,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,49.5,215.0,3.0,33.0,360.0,89.5,55.475,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,10.5,55.0,3.64,42.0,360.0,34.5,72.62,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,17.5,46.0,3.74,25.0,360.0,17.5,99.278,1,0,0,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,12.5,150.0,3.5,20.0,360.0,37.5,33.78,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,30.5,163.0,2.99,33.0,360.0,37.5,80.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,24.5,59.0,3.125,43.0,360.0,35.5,69.98,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,30.5,89.0,3.25,39.0,180.0,65.5,46.15,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,11.5,172.0,2.75,20.0,180.0,23.5,50.85,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,26.5,150.0,2.625,42.0,360.0,40.5,75.0,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,24.5,74.0,2.75,44.0,360.0,25.5,95.0,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,8.5,48.0,3.092381788330387,55.0,180.0,14.5,60.714,0,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,56.5,137.0,3.25,33.0,360.0,80.5,71.1,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
2020,16.5,49.0,3.49,36.0,360.0,26.5,64.615,1,1,0,0,0,0,0,8.100000000000001,0.5277777777777778,7.32
2020,15.5,41.0,3.875,25.0,360.0,15.5,96.5,1,0,1,0,1,0,0,8.100000000000001,0.5277777777777778,7.32
2020,27.5,160.0,3.25,25.0,360.0,60.5,45.833,1,1,0,0,0,0,1,8.100000000000001,0.5277777777777778,7.32
